ts,user_id,pick_lat,pick_lng,drop_lat,drop_lng,hour,is_peak,is_weekday
2025-09-27 17:34:39.778974,user_850,12.907832691212816,77.66249593181212,12.873542272897332,77.71286856811294,17,True,False
2025-06-26 02:53:29.778974,user_391,12.984472787251645,77.73347232827354,13.046769460813131,77.769639781471,2,False,True
2025-07-03 18:08:40.778974,user_946,12.875223887504035,77.61084444113837,12.944597296776987,77.68052901132948,18,True,True
2025-06-20 18:44:58.778974,user_795,13.005767298029971,77.5614729589584,12.972560172018207,77.45834148669564,18,True,True
2025-05-09 05:16:07.778974,user_452,12.922219596388159,77.42812833139888,12.901998136448018,77.43288677538277,5,False,True
2025-07-14 09:41:09.778974,user_557,12.941019256248575,77.56668682220179,12.922775635803115,77.49838017758533,9,True,True
2025-06-18 16:20:50.778974,user_225,12.929425208950232,77.66992478597639,12.891934739947063,77.68577390116002,16,False,True
2025-07-14 04:05:36.778974,user_963,13.140373139562524,77.68816204368318,13.23804210704723,77.72165704501627,4,False,True
2025-08-04 17:53:14.778974,user_26,12.97089983943631,77.65652275277363,12.903047977294532,77.71510823412316,17,True,True
2025-07-01 01:39:52.778974,user_382,12.85104036015295,77.538010820113,12.900837024773745,77.49435754740584,1,False,True
2025-09-15 14:40:52.778974,user_373,13.046845723047511,77.39538460942642,13.097339447632253,77.35904236563788,14,False,True
2025-09-21 11:21:42.778974,user_507,12.842447447149947,77.54419902315975,12.841235647448684,77.53425101590207,11,False,False
2025-08-05 08:38:13.778974,user_213,12.989816796429137,77.54592863635683,13.024699877492209,77.52250607236459,8,True,True
2025-09-02 12:29:53.778974,user_470,12.763750074105069,77.56989803429025,12.782485944057797,77.61103881594327,12,False,True
2025-05-07 00:33:45.778974,user_101,12.838063999534562,77.66262985139991,12.908630255435435,77.65257643045645,0,False,True
2025-06-04 18:51:43.778974,user_201,12.995890788631726,77.80131260269435,12.90292768253833,77.81094948903831,18,True,True
2025-05-11 09:48:43.778974,user_558,13.030127626673325,77.63201140071439,13.03636498996455,77.61540041249307,9,True,False
2025-08-22 13:40:40.778974,user_867,12.982387503218701,77.55994160505448,12.998575039680658,77.58059013674048,13,False,True
2025-04-27 19:10:12.778974,user_873,12.985445093088808,77.55379755205352,12.827384873236728,77.52927573886568,19,True,False
2025-10-16 15:12:22.778974,user_538,12.94478200182973,77.61409714983677,12.89632896077638,77.60319598529522,15,False,True
2025-10-06 07:31:23.778974,user_490,12.80557038892144,77.5083957329533,12.784470383074577,77.46858435213424,7,True,True
2025-08-14 02:53:05.778974,user_766,12.885610920512931,77.59676357333925,12.952739693310964,77.61841677114167,2,False,True
2025-07-01 14:12:16.778974,user_294,12.92779516535775,77.63685560895497,12.905129758445845,77.69978767207151,14,False,True
2025-09-01 01:19:45.778974,user_843,13.078318883007634,77.60938517010652,13.020868513754147,77.55445560453589,1,False,True
2025-07-10 17:56:43.778974,user_48,13.000087400939838,77.65760196407845,13.039183929061618,77.56239393201993,17,True,True
2025-06-14 01:47:53.778974,user_170,12.817229134032608,77.66059288397508,12.726907266553459,77.64652671768482,1,False,False
2025-06-05 15:14:04.778974,user_747,13.030195685148167,77.40105471886193,12.91479739948034,77.35803958400327,15,False,True
2025-09-06 22:02:25.778974,user_144,12.93044793835987,77.64352152770687,12.900932897581217,77.65888729639526,22,False,False
2025-08-27 21:32:04.778974,user_223,12.912637368628673,77.51990483538744,12.847145497543561,77.54849951491052,21,False,True
2025-07-26 06:39:08.778974,user_704,13.041999290597298,77.47812080328282,12.936562269988704,77.37289863661667,6,False,False
2025-06-25 15:29:10.778974,user_672,13.085258683644371,77.47640221274752,13.109627537020947,77.51066118613019,15,False,True
2025-08-27 00:12:39.778974,user_950,13.058327158693881,77.6360118192518,13.1107146466606,77.57794738292887,0,False,True
2025-05-27 02:06:35.778974,user_735,12.907072739849943,77.56787415927029,12.91979033204808,77.56537576356006,2,False,True
2025-09-12 02:40:38.778974,user_780,12.939992790452536,77.4128669956725,12.989402134193835,77.39097748620469,2,False,True
2025-09-27 10:38:04.778974,user_979,13.008946263950607,77.63213569911059,13.060436222062672,77.61008479145995,10,False,False
2025-09-10 21:08:17.778974,user_296,13.069174947814519,77.4661025752422,12.960683478063853,77.55095344645916,21,False,True
2025-07-13 10:06:46.778974,user_684,12.922285714492483,77.60500765338448,12.96606352795786,77.61315023666802,10,False,False
2025-07-29 12:21:38.778974,user_390,12.955818146932998,77.61436358365104,12.93478472872988,77.67203211839434,12,False,True
2025-08-18 00:39:19.778974,user_985,12.849107646861462,77.66795333671122,12.837939331600568,77.68483248966143,0,False,True
2025-05-11 07:25:42.778974,user_71,12.832267807400196,77.76813631137364,12.876779297653522,77.807027312938,7,True,False
2025-09-13 05:01:19.778974,user_310,13.050718777479284,77.46774139170562,12.968640397485204,77.48547155014131,5,False,False
2025-04-26 00:09:45.778974,user_305,13.09841972648785,77.59530812917838,13.008952626192297,77.61737942102492,0,False,False
2025-05-10 04:29:02.778974,user_807,12.969874024621834,77.57507746347531,12.993293177838467,77.626253463852,4,False,False
2025-05-03 07:28:37.778974,user_401,13.076291191376319,77.62593899783533,13.090817594894101,77.64183598321789,7,True,False
2025-06-24 06:06:36.778974,user_908,13.00789840270173,77.60397070025932,13.01948662754002,77.73108204652723,6,False,True
2025-06-18 14:32:51.778974,user_391,12.921903772445033,77.57067973294808,12.856023810405606,77.62655672218199,14,False,True
2025-09-18 15:54:20.778974,user_181,13.007677283762213,77.5587725225376,13.036562392960274,77.49516727615817,15,False,True
2025-08-24 10:36:11.778974,user_507,13.110822148217139,77.48037028686343,13.163382310442072,77.46104918677463,10,False,False
2025-05-19 18:51:27.778974,user_435,12.96578095367246,77.70191656092514,12.97174745217266,77.70940712862468,18,True,True
2025-08-11 10:54:00.778974,user_210,13.139774043249952,77.62849045443741,13.062192972932213,77.63865473146755,10,False,True
2025-05-08 19:05:46.778974,user_745,12.690782942861421,77.67393213870153,12.679896630993339,77.72802017521168,19,True,True
2025-05-19 22:49:51.778974,user_224,13.052849887167023,77.5473857748273,13.088673236558666,77.59119135867755,22,False,True
2025-07-20 00:39:17.778974,user_1,12.986059327169407,77.5325311574606,13.054810413232893,77.45585936224357,0,False,False
2025-06-12 14:52:13.778974,user_304,12.96822168829869,77.48893567208147,12.929547716208223,77.55295757893094,14,False,True
2025-08-11 02:41:34.778974,user_975,12.992858654022825,77.62526759317225,12.960740658011373,77.60284668618957,2,False,True
2025-06-26 23:52:56.778974,user_697,12.774169272373555,77.48281675145105,12.757604744929278,77.46173464982286,23,False,True
2025-09-12 00:27:46.778974,user_114,12.954840403479718,77.80361179293529,12.951904128641427,77.7509860624573,0,False,True
2025-09-09 21:30:04.778974,user_74,12.988334303548326,77.46124443195478,12.974325309491729,77.50640946779254,21,False,True
2025-06-24 02:50:36.778974,user_825,13.108892182615092,77.63584668206659,12.975909694123063,77.59934298977423,2,False,True
2025-08-26 04:19:30.778974,user_469,12.926282534883743,77.74982198637689,12.97062201484486,77.72608373047785,4,False,True
2025-05-10 02:48:05.778974,user_427,12.892362313677245,77.64950184884849,13.002358222669677,77.62795817310923,2,False,False
2025-08-02 06:23:55.778974,user_798,12.92431170750752,77.62633396634723,12.89704212701173,77.52231687524997,6,False,False
2025-08-19 06:51:49.778974,user_100,13.063481358306982,77.50565127650798,13.009485787892249,77.44352461760047,6,False,True
2025-09-14 19:09:36.778974,user_701,13.004424201990153,77.45618199091325,12.998470811096286,77.39484284348656,19,True,False
2025-06-03 03:42:18.778974,user_306,12.919653286108085,77.68294215200928,12.895334739661358,77.66004831918255,3,False,True
2025-05-09 16:11:39.778974,user_179,13.012366391468689,77.77041778923925,13.06071239458577,77.7787866870921,16,False,True
2025-05-10 20:44:08.778974,user_642,12.979018485211354,77.54339146728697,12.997268648161254,77.57060566726153,20,False,False
2025-05-07 15:54:37.778974,user_688,13.056023452739002,77.48541121570581,13.045184345827973,77.55481074344566,15,False,True
2025-09-07 02:27:37.778974,user_105,12.895198726044883,77.34469095530768,12.813320303786162,77.4063162512639,2,False,False
2025-05-15 02:28:43.778974,user_384,12.950792835432269,77.48717810542605,12.98681933620214,77.4687046746816,2,False,True
2025-05-12 19:19:20.778974,user_191,12.93058166158181,77.57361164788892,12.976181131772123,77.5827071781363,19,True,True
2025-08-06 01:20:41.778974,user_303,12.831206899939597,77.77043565554386,12.874859078090799,77.74550306678154,1,False,True
2025-06-27 16:02:07.778974,user_524,13.002364973247584,77.64366576315024,12.967996125477391,77.54813251008355,16,False,True
2025-09-29 23:50:47.778974,user_233,12.993856610549058,77.63018713405535,13.09730084789001,77.57881411166208,23,False,True
2025-09-21 15:57:25.778974,user_116,12.962025658598163,77.5463356030937,12.889435722306102,77.54264047973747,15,False,False
2025-06-30 04:06:50.778974,user_616,12.944140730138392,77.55400837779008,12.981174757425524,77.55527774534602,4,False,True
2025-07-14 04:40:30.778974,user_407,12.831894710254764,77.73243399326145,12.735504886661936,77.74918454530719,4,False,True
2025-05-28 19:05:24.778974,user_545,12.935337002164708,77.61103377734301,12.88554475866848,77.64154368496698,19,True,True
2025-08-20 08:23:53.778974,user_755,12.938551916992896,77.40003502385284,13.018344266501483,77.298067373572,8,True,True
2025-05-12 21:53:44.778974,user_432,12.897867076257295,77.53601403603341,12.935468525139425,77.55353840272171,21,False,True
2025-09-16 00:28:39.778974,user_213,12.940269727807802,77.51432066666646,12.923817531637992,77.50178697980547,0,False,True
2025-06-18 13:40:13.778974,user_909,13.02067171125729,77.54803171863732,12.966592889899665,77.5574299882414,13,False,True
2025-07-23 00:20:20.778974,user_946,13.148936026714033,77.64005833014085,13.16329981469922,77.70619007020919,0,False,True
2025-07-28 06:34:33.778974,user_426,12.998892827454766,77.59127264387595,13.004586098256027,77.56647073270491,6,False,True
2025-09-11 19:43:44.778974,user_269,13.002379097506406,77.58492291715788,13.048725285525585,77.66128337295531,19,True,True
2025-10-09 13:24:47.778974,user_491,12.945453512801935,77.72955656312413,12.934443726767023,77.67923754412087,13,False,True
2025-09-13 07:23:47.778974,user_28,12.787092506711945,77.52979942028394,12.707402449074806,77.48021705181404,7,True,False
2025-05-21 01:40:12.778974,user_862,12.978899585853407,77.76991486175666,12.965685731457478,77.80205403458795,1,False,True
2025-05-22 20:59:14.778974,user_257,12.990201805597563,77.53340746682129,12.94587735695734,77.50834889131752,20,False,True
2025-07-03 07:02:18.778974,user_398,13.21023822840747,77.60165624676155,13.159960263997124,77.63180922614248,7,True,True
2025-07-21 04:07:45.778974,user_321,12.954158011942594,77.55408042599996,12.959590882386006,77.67697211368238,4,False,True
2025-07-01 13:55:21.778974,user_387,13.008699228063849,77.60547625528481,12.979827046483953,77.62815986195936,13,False,True
2025-05-08 00:04:32.778974,user_552,12.975492091703597,77.63925945064847,12.991542797648503,77.65641723565516,0,False,True
2025-07-03 22:24:26.778974,user_579,12.858827403856676,77.64391984292156,12.80871533101712,77.60625364694224,22,False,True
2025-05-28 17:40:15.778974,user_397,13.081615919016937,77.49540535655987,13.110871207244914,77.42831101982289,17,True,True
2025-08-16 15:09:32.778974,user_608,13.05667274080977,77.48618989455402,12.97869971552122,77.46313158324939,15,False,False
2025-09-14 21:31:09.778974,user_523,13.06064139437245,77.83979857852222,13.013549711325933,77.90379089727185,21,False,False
2025-10-18 01:58:07.778974,user_925,12.879118471459561,77.55430030050404,12.875370272581003,77.54251445854582,1,False,False
2025-07-28 15:59:14.778974,user_495,13.1040438830532,77.66450258240435,13.197740486097466,77.66744753615934,15,False,True
2025-08-13 01:26:24.778974,user_950,12.824135860328791,77.43050205390414,12.855674698020781,77.49909757933322,1,False,True
2025-07-26 23:21:27.778974,user_23,13.04393388653335,77.56486372404677,13.087120148388754,77.63430042609266,23,False,False
2025-06-17 18:39:47.778974,user_222,13.200152346430183,77.58521415902366,13.258099351779121,77.59349599251216,18,True,True
2025-05-21 09:13:40.778974,user_387,12.872345969659731,77.6509606010695,13.06126082204786,77.64894064207597,9,True,True
2025-08-07 17:11:14.778974,user_565,12.912978494964513,77.31344347292406,12.908093571706386,77.23528806620907,17,True,True
2025-06-24 03:15:56.778974,user_573,12.963883268900208,77.60777746271351,13.04944123611185,77.57651345817241,3,False,True
2025-06-09 10:25:16.778974,user_799,12.920408423544599,77.49431931497139,12.957065528800646,77.47258173533447,10,False,True
2025-07-19 11:15:47.778974,user_985,12.804622505347846,77.62342345418662,12.874166837462845,77.56372311424624,11,False,False
2025-06-27 05:34:55.778974,user_237,12.98004629224552,77.49463957762434,13.079421776303546,77.4928787400934,5,False,True
2025-10-21 00:49:00.778974,user_4,12.877222101095004,77.49670981103057,12.839523999520319,77.61864105862149,0,False,True
2025-05-04 12:38:17.778974,user_29,13.009154727533794,77.55009216604904,12.99208417373033,77.63488210774561,12,False,False
2025-08-20 08:43:57.778974,user_285,12.8820434441805,77.47896500438921,12.887549060798378,77.4755752505633,8,True,True
2025-06-22 04:25:47.778974,user_555,13.136571238121853,77.54014763476629,13.110325908938911,77.58773006039345,4,False,False
2025-06-13 09:45:22.778974,user_226,12.8954776247191,77.48566153478615,12.916135320487609,77.43808467905384,9,True,True
2025-05-12 05:46:46.778974,user_499,12.93415401876093,77.42277821745701,13.01248977130006,77.48596877034716,5,False,True
2025-09-02 10:07:58.778974,user_700,13.05305558578969,77.67714250217398,13.03379588498032,77.61887124247473,10,False,True
2025-09-09 07:25:12.778974,user_618,12.858086055478884,77.4595826793247,12.833127319823472,77.52336568911912,7,True,True
2025-06-30 03:01:21.778974,user_943,12.996971772059387,77.58370980520961,13.010567166828665,77.59448077878912,3,False,True
2025-05-04 01:02:32.778974,user_657,13.102280569602641,77.66883557690507,13.086974370480332,77.63115808072307,1,False,False
2025-07-22 21:14:25.778974,user_234,12.822413107805994,77.54815117440657,12.726004480955028,77.5183393724881,21,False,True
2025-08-14 16:56:12.778974,user_412,12.995212564552736,77.51881841944676,12.979811510486345,77.4621344011968,16,False,True
2025-08-01 15:36:21.778974,user_747,12.985559255135342,77.61454695782385,13.014953443323176,77.57041723705446,15,False,True
2025-05-06 19:51:05.778974,user_233,13.056096413797551,77.70460668856141,13.120737931421255,77.63056471771787,19,True,True
2025-09-05 15:07:51.778974,user_707,12.857400516460016,77.4771005751653,12.789246179164277,77.53758219445965,15,False,True
2025-10-13 03:47:32.778974,user_864,12.827181174820698,77.57112564283064,12.774433089260068,77.64538551138169,3,False,True
2025-05-12 19:22:26.778974,user_81,13.001106761603024,77.43074268185977,13.029380924239028,77.32581013765999,19,True,True
2025-10-01 08:06:59.778974,user_784,12.990879140635537,77.5627041878092,12.908724686393619,77.63834145523866,8,True,True
2025-05-26 21:21:24.778974,user_353,12.995624288157751,77.60256317613033,12.954660582202749,77.5904379541516,21,False,True
2025-09-01 07:06:31.778974,user_591,13.016342704400177,77.51156328271806,12.898945875621743,77.54343356381763,7,True,True
2025-07-17 10:08:23.778974,user_999,12.89468800750032,77.53871883882715,12.988624878425066,77.46174089100177,10,False,True
2025-09-13 01:36:31.778974,user_186,13.000376572382645,77.45881925516066,12.953962781123094,77.52749710543551,1,False,False
2025-10-12 10:07:52.778974,user_765,12.97198343598205,77.60359888586478,13.084443528120742,77.62518725532684,10,False,False
2025-06-08 17:00:24.778974,user_975,12.901967925400966,77.72019211583806,12.945156218316942,77.7688662093728,17,True,False
2025-08-06 15:17:05.778974,user_149,13.15411004657562,77.47195270204381,13.126304903833418,77.52997526926237,15,False,True
2025-07-11 06:37:32.778974,user_799,13.039969279907572,77.52509986946586,12.97907406464428,77.59556845422023,6,False,True
2025-09-20 17:05:25.778974,user_978,12.833548787407409,77.62898817907424,12.84775660633184,77.61866252619855,17,True,False
2025-08-22 11:52:48.778974,user_724,13.037110346035341,77.7136288740146,13.033950473307192,77.71283110805184,11,False,True
2025-06-18 13:54:55.778974,user_971,12.855149619461024,77.42787202509916,12.873739200745284,77.41460582998535,13,False,True
2025-06-07 18:29:23.778974,user_609,13.044811383042623,77.58957654262008,13.018908220342404,77.61551526683033,18,True,False
2025-09-03 19:04:44.778974,user_117,13.070448008244702,77.63383545532065,13.124875170424618,77.63682268191221,19,True,True
2025-07-19 00:16:53.778974,user_678,12.912539655565737,77.58279804115321,12.896718205412908,77.63166928752699,0,False,False
2025-06-24 18:43:19.778974,user_660,13.064382134243822,77.33678357542999,13.057342940148862,77.39013049162152,18,True,True
2025-06-14 01:25:07.778974,user_172,13.01076779776055,77.62946797544528,12.968797501253974,77.55535527521445,1,False,False
2025-06-26 13:03:59.778974,user_495,13.053378678748397,77.73949498896266,13.050169499594624,77.83256510444377,13,False,True
2025-05-13 11:51:01.778974,user_958,13.14995653033752,77.61251988884037,13.132603094412339,77.65102053328249,11,False,True
2025-10-03 15:36:50.778974,user_60,12.957613575736321,77.48361886777069,12.951525267724575,77.45790030070748,15,False,True
2025-10-20 09:55:30.778974,user_393,12.902628325019114,77.56237303712363,12.896258371881093,77.55719015425966,9,True,True
2025-06-26 02:05:49.778974,user_338,12.891827940664166,77.78649826116454,12.890012406496716,77.78268822453653,2,False,True
2025-04-26 01:13:32.778974,user_613,12.877839352683093,77.68560449352009,12.982157945424428,77.70046975364754,1,False,False
2025-06-20 03:15:49.778974,user_229,12.97524298121103,77.65398397928641,12.952947307481185,77.64002345676265,3,False,True
2025-09-04 11:27:40.778974,user_287,13.015913610274929,77.62454929935598,13.079609989866295,77.66156502971913,11,False,True
2025-06-27 00:53:13.778974,user_66,12.996945149583095,77.54447005638616,12.996597287095423,77.52044200266063,0,False,True
2025-08-21 18:57:40.778974,user_45,13.063268535659038,77.56797592861885,13.041108488472831,77.55484113372134,18,True,True
2025-09-24 08:13:02.778974,user_930,12.975626905420734,77.59615141595947,12.969667939484617,77.58718189566724,8,True,True
2025-08-16 17:16:51.778974,user_271,13.101013412394321,77.64977535373713,13.115547260408498,77.7726233491343,17,True,False
2025-09-01 11:18:03.778974,user_52,12.943306257657085,77.75262751156593,12.953515168132652,77.71744173720374,11,False,True
2025-09-12 12:21:15.778974,user_387,13.238801816281166,77.69822984076362,13.207973503823485,77.71216718069036,12,False,True
2025-08-24 11:40:53.778974,user_761,13.03502092765698,77.44933237846517,12.967568244610682,77.41538560275328,11,False,False
2025-06-27 17:41:54.778974,user_960,12.896095507235705,77.61675767169307,12.925996983162255,77.59464621673297,17,True,True
2025-09-05 13:04:20.778974,user_703,12.848097336838583,77.66196266834008,12.90273768445917,77.71390248159284,13,False,True
2025-07-04 11:28:50.778974,user_149,13.015411462443915,77.66897827470821,13.053101658809362,77.69402011350185,11,False,True
2025-07-07 04:41:26.778974,user_593,12.941035347137802,77.52403354236459,12.961884817590631,77.52449608287546,4,False,True
2025-07-15 14:29:13.778974,user_97,13.035211136356104,77.88024060016073,13.070356226713795,77.92719272056587,14,False,True
2025-06-02 04:48:49.778974,user_84,13.01069267196902,77.48047854400318,13.061250873775577,77.49859186061927,4,False,True
2025-06-03 19:37:09.778974,user_557,12.964998812289117,77.49793042770136,13.002689071730618,77.47637698725434,19,True,True
2025-08-09 10:45:39.778974,user_463,12.892152382721534,77.63383929584941,12.854589543261241,77.53707336834867,10,False,False
2025-08-22 10:27:18.778974,user_175,12.823598527120309,77.78719757385561,12.760991492030403,77.83627852575967,10,False,True
2025-08-10 10:21:54.778974,user_132,12.928805186868889,77.51298774242001,12.925661816358957,77.51741214369251,10,False,False
2025-09-21 19:25:59.778974,user_526,13.063457324310605,77.56891997668161,13.060475704486901,77.56277128127157,19,True,False
2025-09-19 09:54:05.778974,user_161,13.016812635748124,77.69671203845711,12.98611763795517,77.68459658010875,9,True,True
2025-07-24 07:12:29.778974,user_288,12.84838503627194,77.5960583784098,12.746265892468989,77.62613679451003,7,True,True
2025-08-10 15:11:52.778974,user_492,12.99912947661325,77.55792519724346,13.077536126287127,77.58700193522392,15,False,False
2025-09-11 17:21:19.778974,user_128,13.019773572318597,77.6527832128727,12.990937107208119,77.64161909767509,17,True,True
2025-08-27 04:41:32.778974,user_532,12.900992198010194,77.65587055464506,12.876445976890546,77.55561250222799,4,False,True
2025-08-26 21:48:26.778974,user_198,12.992577699244054,77.70081518620496,13.047243419348389,77.74940614540125,21,False,True
2025-10-13 19:15:30.778974,user_21,12.968977710034862,77.72733820488756,12.871800431569666,77.7526410409501,19,True,True
2025-06-06 12:22:13.778974,user_90,12.860351789427158,77.6335124993507,12.831077073635184,77.63973205981473,12,False,True
2025-10-01 14:26:03.778974,user_550,13.009890123469004,77.6255797178478,12.985081424384473,77.49454476566164,14,False,True
2025-08-03 16:00:47.778974,user_117,13.035830278724701,77.60503077146701,13.00778877729263,77.60961367915962,16,False,False
2025-05-01 00:05:32.778974,user_458,13.071171157622535,77.6270459383735,13.09364662426067,77.6290676128134,0,False,True
2025-05-29 11:35:08.778974,user_714,13.089643415943087,77.59982415316013,13.15542116688743,77.57033583602933,11,False,True
2025-06-30 09:44:18.778974,user_598,12.833885434695693,77.59184804148404,12.851605947573155,77.60267927443626,9,True,True
2025-08-19 07:45:53.778974,user_792,12.886211288547806,77.69462669125491,12.920287803264017,77.75553571102894,7,True,True
2025-07-31 06:12:58.778974,user_969,13.026200258301603,77.76250554555173,13.021451367893405,77.75851566323792,6,False,True
2025-08-10 06:17:10.778974,user_411,13.02420450287442,77.44491473597031,12.945797872108667,77.49284865050765,6,False,False
2025-08-22 22:11:39.778974,user_668,13.025443332735442,77.6099964787207,12.919763483367703,77.53771356119492,22,False,True
2025-05-08 08:38:46.778974,user_55,13.363593069179286,77.50341193381455,13.2746638209516,77.5105327957386,8,True,True
2025-05-12 17:26:53.778974,user_869,13.048275599010031,77.57808772390895,13.041549800497972,77.5774897345698,17,True,True
2025-05-02 04:36:58.778974,user_848,13.06498279016977,77.62999957017404,13.088280236889199,77.60262841827554,4,False,True
2025-04-30 16:33:20.778974,user_492,13.072400205838562,77.67413541597274,13.041084772094461,77.69690853478028,16,False,True
2025-05-27 13:06:12.778974,user_343,13.037178803090589,77.58553604037697,12.996799568300377,77.5568882618894,13,False,True
2025-09-16 03:53:49.778974,user_694,12.938302009863921,77.40779853204693,13.053087373285427,77.46802730963093,3,False,True
2025-06-29 08:34:43.778974,user_459,13.023864139818052,77.50264061234516,13.014724029509935,77.4615475341745,8,True,False
2025-09-27 21:09:12.778974,user_539,12.900119555358794,77.6799985900389,12.944397374234661,77.82095324476225,21,False,False
2025-06-05 06:30:42.778974,user_628,12.946668432957186,77.3140922104278,12.951060469673557,77.4203025523141,6,False,True
2025-05-01 07:00:48.778974,user_747,12.914719360540326,77.70973111327325,12.91812414394723,77.7142899489812,7,True,True
2025-07-30 10:09:17.778974,user_810,12.980212213665807,77.63200390698145,13.068778953571954,77.69556405784839,10,False,True
2025-05-14 16:08:58.778974,user_857,13.200137954356702,77.72141050511607,13.278121920492197,77.69864357524214,16,False,True
2025-10-02 04:30:49.778974,user_745,12.767449549070644,77.56777516677447,12.79897697237554,77.61520494858125,4,False,True
2025-07-11 19:02:56.778974,user_534,13.041107866229032,77.37350040407101,13.100814228213455,77.39305515719008,19,True,True
2025-05-25 16:14:07.778974,user_672,12.816129148178035,77.64222292690783,12.833139486389134,77.5804000346871,16,False,False
2025-07-22 14:51:47.778974,user_259,12.918914479274251,77.72214248672316,12.922678781609989,77.54157557276825,14,False,True
2025-07-27 23:56:46.778974,user_853,13.083112188023588,77.68953260378451,13.090867921271975,77.67576582057367,23,False,False
2025-07-20 22:18:31.778974,user_591,12.979109121655148,77.53530535956581,12.939619290083932,77.5499288183058,22,False,False
2025-08-28 00:51:28.778974,user_489,12.874280444432777,77.60089750697405,12.853130571765494,77.68175196143713,0,False,True
2025-10-04 12:09:14.778974,user_916,12.899032705137317,77.5319292089891,12.877775813231993,77.54723266690553,12,False,False
2025-08-14 03:10:38.778974,user_292,13.047570693285069,77.51571277381414,13.072386720605659,77.56373842590288,3,False,True
2025-10-08 06:03:56.778974,user_596,12.895429809270098,77.66091689102758,12.919947944212884,77.68063162182673,6,False,True
2025-09-09 12:53:32.778974,user_630,13.01291907857315,77.47376581795862,12.92055033247632,77.44694788164529,12,False,True
2025-09-23 05:44:59.778974,user_460,12.971788768003984,77.51287004317557,12.913122121968389,77.53870169499686,5,False,True
2025-06-25 23:42:01.778974,user_640,12.899589973996095,77.49466668927685,12.745658755208002,77.37352566457913,23,False,True
2025-08-18 05:12:34.778974,user_615,13.184989487738093,77.44028081544133,13.149785371719913,77.44173203192967,5,False,True
2025-09-17 17:06:29.778974,user_59,13.027711713176696,77.58682755686718,13.03633987456871,77.6026131024385,17,True,True
2025-07-19 21:55:59.778974,user_324,12.7565991769953,77.68441764624795,12.762988200254698,77.79797587440531,21,False,False
2025-07-17 02:55:18.778974,user_166,12.997521455019521,77.58249284544434,13.093705963868697,77.56823915961135,2,False,True
2025-07-24 05:45:22.778974,user_953,12.874794866386315,77.44048538931251,12.94422520502708,77.43973307113025,5,False,True
